3463 1216
2919 1216
1770 572
4666 1216
1096 1066
879 1216
4285 1216
1550 1216
406 1216
301 1216
1235 1216
716 1216
2618 1216
1621 1216
2515 240
4513 1159
860 1216
4170 1216
4663 1216
1870 1216
2787 1216
1597 1216
1962 1216
3993 1216
4248 1216
3947 1216
3342 1216
4523 1216
1107 1216
1776 1216
489 1216
647 1216
4536 1216
647 908
708 959
1609 1216
3170 1216
252 1216
2517 1216
2890 1216
3928 1216
673 1216
2585 1216
674 1216
4374 1216
3728 1216
394 1216
618 1216
3670 1216
1552 1216
4376 1216
2149 1216
3252 1216
3862 1216
4004 1216
1181 1216
1936 664
345 1090
1528 1216
4362 1216
2616 1216
585 1216
3915 806
219 1216
298 1244
2561 807
2561 932
2584 1216
2434 1216
1732 1242
2607 1242
6 1242
647 1244
1571 1244
1298 471
941 1184
1097 1216
1204 1216
1994 1216
1009 1242
2779 1242
4114 1242
511 1242
2820 1242
416 1242
601 1242
1814 1243
1519 1244
416 1244
1557 1244
811 1178
2 1185
1632 1242
109 1242
4253 1242
3384 1242
445 1242
2227 1242
818 1242
627 1243
150 1243
4253 1243
1543 1243
1714 1243
2585 1244
70 1244
1495 1244
1286 1010
1009 1153
3187 1185
2859 1185
2625 1216
4477 1216
433 1216
1100 1216
217 1216
1203 1216
1643 1216
1137 1242
1527 1242
2457 1242
793 1242
1870 1242
3779 1242
397 1242
3266 1242
245 1242
826 1242
1571 1242
1997 1242
3353 1243
4491 1243
295 1243
591 1243
3903 1244
2222 1244
139 1244
3990 1244
79 1244
493 1244
2300 304
1027 1216
134 1242
1522 1243
781 1243
574 1243
1196 1243
1185 1244
778 1244
969 1244
696 1244
1988 1242
4679 1242
2917 1243
2173 806
4274 1025
281 1087
857 1242
2396 1243
54 1243
2127 1243
3862 1243
3277 1244
54 1244
1056 1244
1868 419
3526 1216
925 1242
4053 1242
899 1242
904 1242
3899 1243
271 1244
184 960
1425 1185
2438 1185
2519 1216
2189 1242
3766 1242
550 1242
1180 1242
779 1243
3523 1243
708 1243
573 1243
3789 1243
285 1243
1206 1243
2597 1243
1876 1243
919 1243
601 1243
2218 1244
4685 1244
3403 1244
1180 1244
1243 1185
3380 1216
905 1242
1207 1242
2384 1242
3444 1242
1557 1242
2339 1243
395 1243
3936 1243
345 1243
8 1244
1146 1244
3588 1244
1514 1244
3860 1244
1551 1244
454 1244
345 1244
2686 463
2686 464
92 831
2859 1242
1633 1242
268 1242
805 1242
3249 1242
1724 1242
493 1242
3631 1242
699 1242
4000 1243
2580 1243
3427 1243
2122 1243
1137 1244
1195 539
3413 1242
649 1242
853 1242
3783 1242
3080 1243
2971 1243
149 1244
2971 1244
2595 1244
832 1244
649 1244
134 9
2991 817
217 1242
304 1243
150 1244
844 887
351 1017
1636 1185
216 1242
2195 1242
1210 1243
216 1243
2173 1244
4637 1244
2603 1244
4681 1242
432 1242
437 1242
4614 1242
1196 1242
840 1243
811 1244
944 1244
1414 91
2268 327
2268 811
4627 1185
890 1242
3936 1242
4627 1242
657 1244
1049 1244
2825 1244
2838 1082
1642 1242
1049 1242
4100 1242
3269 1243
4046 1244
50 1244
926 49
949 167
2686 885
1526 1022
2969 1242
289 1242
2618 1243
692 1243
1139 1244
563 1244
3893 1242
2815 1242
530 1242
1137 1243
530 1243
224 1244
3893 1244
1199 1242
253 43
253 559
3255 1242
3255 1243
947 1244
705 309
3819 1185
1526 1242
598 1242
562 1243
992 1243
442 1243
1209 1243
1559 1243
640 1244
716 1244
2322 361
4183 1185
4578 1216
2610 1242
1104 1242
4508 1243
1104 1243
2987 429
1547 1242
1172 1242
4082 1242
4114 1243
288 1244
1111 1244
424 1051
424 1052
518 1199
3452 1216
3416 1216
4680 1242
568 1242
1354 1242
520 1243
2666 1243
3565 1243
2187 1244
447 752
1355 1185
4661 1216
456 1244
4 767
1519 1242
3243 1242
295 1242
3114 502
4116 1015
4116 1022
3680 1216
4185 1242
1235 1243
1524 1244
4195 1178
1687 1180
694 1242
694 1243
993 54
1506 1050
1428 1216
524 1216
622 1242
275 1242
825 1244
586 1244
1629 209
1355 242
3785 603
4536 1179
4347 1216
431 1242
438 1242
2872 1242
2617 1242
1441 1242
4683 1242
4266 1243
3252 1243
857 1243
680 1244
2594 1244
1549 1244
2324 561
3870 897
3394 966
618 1185
2611 1216
3251 1216
470 1240
2771 1242
3170 1242
3556 1242
3399 1242
1514 1242
673 1242
1101 1242
3463 1242
3347 1242
3535 1242
425 1243
3170 1243
2608 1243
1161 1243
79 1243
3170 1244
567 1244
1161 1244
3463 1244
4129 1244
526 41
3485 765
2453 833
3624 1204
487 1240
3009 760
3009 775
1216 1244
4555 1260
3333 1260
1223 999
1732 1240
109 1240
917 1240
768 1242
4166 1242
4535 1243
674 1243
2324 446
831 769
1388 1185
481 1216
2579 1240
3018 1240
3020 1240
450 1242
450 1243
4646 1259
4239 1259
2604 1260
3341 1240
3857 1240
3249 1240
1876 1240
984 1240
585 1242
3901 1243
3534 1243
3599 1259
948 1260
891 192
1174 1065
81 1068
1876 1168
286 1216
669 1240
2617 1240
908 1240
219 1242
3000 1242
209 1242
686 1242
589 1242
4684 1242
4581 1243
892 1243
3000 1244
1414 1260
650 1260
653 1260
1355 215
1705 567
1204 819
721 1178
368 1240
3806 1240
1303 1242
3867 1242
1303 1244
209 1259
1150 1260
2019 264
2772 428
3220 470
2772 814
59 859
3205 916
2396 1240
4114 1240
914 1240
3897 1242
781 1244
789 1244
2520 297
4086 771
2320 968
65 1185
761 1242
3413 1260
175 14
3355 1240
328 1240
265 1259
3189 1259
2987 333
2889 557
3394 1028
3403 453
103 1164
1597 1243
11 1244
705 47
2123 229
271 237
705 453
677 453
42 1023
660 1240
3964 1242
1202 1243
42 1260
492 1243
3083 1259
3135 830
3950 1029
3189 423
3775 1185
1518 1244
226 20
705 638
1005 1010
937 49
2467 470
106 521
52 1240
4544 1242
716 1259
1106 927
3499 1240
4581 1242
1902 1290
1241 150
1174 453
3791 661
2063 757
1221 865
2205 996
2096 1180
116 1243
956 151
1106 163
956 446
3790 651
1106 676
3590 1256
2 1259
816 1259
2606 618
508 796
3390 1046
4598 1121
2051 1244
1243 886
4354 1011
4638 1256
3819 1259
288 1260
3178 399
3884 1046
1099 1240
4580 1240
457 1240
1555 1244
914 48
914 62
1937 143
914 706
4347 1178
4660 1216
3397 1240
405 1240
2068 1242
11 1242
1785 1242
84 1242
1113 1242
3122 1244
209 1244
2935 1256
562 1259
4677 1259
4171 1260
2406 1260
899 716
705 789
3650 1009
3650 1216
156 1240
671 102
732 821
3335 1260
671 1322
812 344
3475 1155
624 1216
1522 102
2115 215
222 789
2494 830
2457 841
3333 1065
1641 1153
950 1259
601 1326
574 102
92 834
2520 839
2726 1322
274 1322
4082 1325
624 38
956 51
1539 102
705 551
4116 789
2984 1030
1327 1073
3732 1077
624 1128
991 1257
3806 1260
1114 1260
3266 1316
511 1317
649 1326
656 102
1521 102
1530 102
79 102
1549 102
1205 102
853 102
899 886
456 1240
1181 1240
484 1242
3441 1244
651 1244
3616 1256
4690 1257
2815 1316
1146 1316
573 1316
591 1316
4684 1316
598 1316
944 1316
4728 1317
765 1318
649 1318
1521 1322
567 1322
1408 1322
4684 1322
656 1323
4718 1323
2568 1325
3441 1325
601 1325
2598 1326
591 1326
253 1341
2741 1341
587 1341
1986 1242
252 1244
4285 1260
3421 1316
50 1325
779 102
1174 127
222 187
1174 316
134 481
13 620
1555 839
4681 1316
271 1316
1645 1318
271 1322
842 1322
21 20
1137 102
21 201
21 638
21 984
671 1316
671 1325
2339 1326
689 102
4538 1030
924 1112
3080 1316
683 1316
681 1317
264 1318
3860 1318
3382 1318
1732 1322
1732 1323
3308 1323
2121 1325
1518 1326
3382 1326
264 1341
681 1341
683 1341
3308 1341
1545 102
847 448
1150 600
3964 820
4167 1073
1866 1316
3078 1316
3447 1317
572 1318
547 1318
1557 1318
3668 1318
698 1318
3783 1318
3616 1322
3668 1322
572 1323
3783 1323
4146 1325
4727 1325
511 1326
2900 1326
299 1326
1557 1326
962 294
2921 316
3135 388
962 469
2921 500
1282 663
2921 718
962 760
4090 773
3135 1030
707 1073
3655 1104
1203 1165
4162 1316
1408 1316
1777 1316
454 1316
1246 1316
1807 1317
506 1317
905 1317
4341 1318
274 1318
1539 1318
1207 1318
2893 1318
3578 1322
4007 1322
4162 1322
454 1322
766 1323
2893 1326
4722 1326
3266 1341
1524 102
1533 102
790 102
203 641
1252 1242
4084 1257
55 1316
1219 1316
4217 1316
4130 1316
1422 1316
547 1316
4714 1316
574 1318
825 1318
3608 1322
788 1322
1225 1322
1422 1322
2929 1322
574 1326
520 1341
1221 1341
1719 1341
950 102
405 102
1243 528
149 597
394 1244
249 1316
564 1316
3616 1316
2593 1316
4736 1316
3517 1317
925 1318
2778 1318
3251 1318
3766 1318
857 1318
4743 1322
2784 1322
3266 1322
4736 1322
857 1322
1135 1325
184 1325
1522 1325
2778 1326
1522 1326
1207 1326
708 102
759 102
2572 446
2305 1263
475 1316
3278 1316
779 1316
2149 1316
1571 1316
3278 1318
277 1318
1354 1318
651 1318
3410 1322
759 1322
2568 1323
596 1323
596 1325
4744 1341
1866 1341
1049 1341
527 1341
705 41
705 60
563 102
1543 102
233 149
678 330
470 1316
1535 1317
458 1317
563 1318
588 1322
470 1322
4722 1322
587 1323
588 1323
591 1323
458 1323
563 1325
1719 1326
805 102
3147 435
4315 859
626 1316
2741 1316
361 1316
914 1316
4415 1316
51 1318
569 1318
282 1318
4029 1318
4175 1318
585 1318
592 1318
836 1318
836 1322
805 1323
282 1323
4029 1325
4175 1325
569 1326
805 1326
699 1341
530 102
1560 102
3256 1261
4191 1316
570 1316
575 1316
1355 1316
684 1318
3915 1322
2781 1325
3583 1326
1005 903
1005 1048
3785 1075
2509 1316
629 1318
58 1318
2379 1318
3384 1318
969 1318
1830 1325
1137 1326
2427 1341
1344 102
1527 102
1536 102
2079 167
2079 169
2644 616
3679 1121
809 1316
530 1316
4653 1316
62 1318
530 1318
3950 1322
3950 1323
4253 1325
1616 1325
493 1325
4504 1325
62 1326
1057 1326
809 1341
2379 1341
493 1341
397 102
3433 461
3433 572
969 892
4008 1045
1710 1322
3412 1326
2963 1326
4613 1341
233 20
1104 102
949 548
287 908
2655 1050
1108 1316
3959 1316
1160 1317
4064 1325
1557 102
857 102
233 229
114 385
2408 531
4114 1073
288 1073
2429 1316
1235 1316
4737 1317
4737 1318
4241 1323
627 102
1550 102
1559 102
1355 423
1355 527
3719 575
986 638
4245 831
1089 1316
1139 1316
1214 1318
2840 1318
431 1322
2176 1322
4712 1322
905 1322
2953 1323
1139 1326
1526 102
1548 102
3639 1073
3668 1257
4352 1316
219 1316
308 1317
598 1318
2872 1322
1228 1322
1228 1326
650 1326
219 1341
1147 102
1547 102
3049 358
924 1107
924 1110
4293 1257
1196 1316
4293 1316
2978 1316
819 1316
597 1316
798 1318
597 1318
4325 1322
2978 1322
3249 1322
1062 102
660 102
1514 102
1551 102
1552 102
298 102
1556 102
1209 102
1994 507
4014 724
1434 935
3433 1128
3888 1185
881 1216
1500 1216
3388 1240
1142 1242
3526 1242
2632 1242
78 1242
1229 1242
3867 1243
3561 1243
128 1244
1093 1257
2775 1316
367 1316
4046 1316
3660 1316
1816 1316
576 1316
3912 1316
1749 1316
1752 1316
3209 1316
3917 1316
401 1316
4354 1316
542 1316
3020 1316
1816 1317
3245 1317
3893 1318
252 1318
116 1318
4251 1318
4188 1318
697 1318
1761 1322
367 1322
1212 1322
506 1322
4676 1322
4139 1322
1761 1323
778 1323
1568 1323
3144 1323
4684 1323
2963 1323
253 1325
2611 1325
116 1325
389 1325
3670 1325
694 1325
2114 1326
252 1326
3243 1326
3660 1326
1568 1326
389 1326
2615 1326
79 1326
4082 1326
698 1326
4266 1341
415 1341
4684 1341
1531 102
222 129
426 748
2561 882
2174 1185
4664 1242
63 1316
4170 1316
4030 1316
4041 1316
1986 1316
4026 1318
3810 1322
191 1322
4243 1322
827 1323
4190 1325
63 1326
4664 1326
3810 1341
4170 1341
21 316
21 450
21 718
2123 828
426 1059
3338 1151
267 1244
3349 1285
10 1316
444 1318
4562 1318
1554 102
503 364
3258 551
2515 1266
278 1318
3144 1318
2596 1322
1112 1326
1154 1245
1545 1266
3264 1326
4425 1045
1615 1128
801 1153
1190 1318
4210 1322
1190 1322
860 45
419 102
1794 493
713 599
740 1210
2424 1216
1207 1257
3382 1263
3806 1285
3597 1316
3779 1316
2 1316
1216 1318
3779 1323
648 1323
648 1325
432 1326
2943 1341
2421 1351
659 102
1528 102
1534 102
3546 497
3546 765
2371 1015
1533 1045
672 1316
3910 1316
4735 1316
4177 1316
2195 1316
3024 1318
3670 1318
109 1319
4137 1323
653 1336
948 1341
4137 1341
617 828
1157 1045
3483 1121
4286 1316
848 1316
4286 1319
4185 1323
668 1341
1967 150
2348 1149
2115 1266
3140 1316
4261 1317
4261 1318
92 1319
3140 1322
390 1336
8 663
3004 941
3433 1180
2589 1322
2589 1326
1535 102
3691 1204
1093 1285
3983 1316
640 1316
1550 1341
1009 57
1627 179
2697 1266
1556 1286
422 1316
3616 1317
22 1322
3616 1323
