19412,11924,156592
5106,550
5106,611
3347,645
3435,697
4648,534
5747,536
4678,625
2360,534
4549,645
4813,519
4746,417
4746,603
4989,758
4306,365
5893,643
2630,799
5515,697
340,240
340,260
5534,519
5534,610
4031,759
3435,829
340,760
2403,567
3514,302
4435,382
850,760
4083,348
850,559
4989,603
4083,606
4989,626
4083,832
5103,535
3136,630
5103,649
5103,722
5103,744
5103,758
5543,799
5543,535
2378,646
5543,749
4780,791
1970,176
1970,177
1970,252
850,650
4549,395
3006,627
1970,678
1970,698
4549,813
850,425
4746,797
4780,798
2768,698
2768,821
6492,842
5711,689
2717,238
2768,245
2985,266
2717,338
5543,609
5543,634
4306,840
2768,242
2985,463
2985,628
2768,649
2596,236
5554,519
5554,535
5554,625
4825,713
5554,743
5554,799
2985,815
4825,430
4825,519
4968,603
4825,625
4825,626
4825,630
4825,646
4825,712
635,649
6748,948
3006,269
3006,274
1773,256
3024,625
3419,789
3419,790
670,409
4501,625
4757,687
858,664
11600,1761
628,247
4539,395
4539,464
2985,649
2014,353
2378,771
6298,625
792,662
6298,626
2985,366
2985,496
5106,533
2014,612
4907,742
670,743
4757,799
7813,822
4907,821
265,315
3019,745
850,2295
5723,626
265,629
6642,660
2097,180
2097,269
2097,342
5703,533
2170,187
4551,396
4551,593
4551,625
2596,229
7055,712
2693,237
2693,435
2158,529
4907,624
4826,430
4551,518
5554,927
1786,169
1739,417
6925,697
3284,285
4907,439
3284,783
3284,799
3437,425
4741,463
368,786
5895,812
4541,395
4966,535
6255,600
6270,603
3266,634
3284,794
3036,840
272,21
4780,560
3284,713
3093,280
1786,262
850,415
850,667
2176,609
5521,633
2176,742
5521,518
5521,646
5521,742
5521,822
2958,263
2779,647
5737,643
5737,535
5737,816
5893,839
3284,738
7658,798
3284,842
7658,881
7658,884
7658,885
11599,1761
7658,1761
5737,606
6296,609
6296,634
1970,649
5242,649
5737,793
5696,533
5737,593
5696,758
5011,813
5011,842
4779,623
6484,625
6255,766
7289,790
2386,935
5692,689
3497,791
5103,947
4746,494
5689,533
5692,533
5689,626
5692,797
2410,791
4386,813
6555,848
4540,533
4540,535
6748,667
1901,789
2386,847
5557,4464
2534,222
2958,264
340,297
2958,824
2950,263
2165,519
5567,650
1944,679
5567,687
2821,796
5567,798
2373,813
8157,1761
2378,747
2378,789
2378,936
6173,593
6173,739
1921,310
5591,529
5591,713
2360,786
2373,794
5723,799
5807,797
5595,626
266,251
266,661
5692,713
5533,519
5533,743
5533,799
4032,425
4032,534
853,746
853,747
853,792
6555,832
853,395
853,633
6495,697
853,814
853,58
6479,625
5694,535
1751,249
1944,641
5893,650
4032,798
283,840
266,580
1970,535
5895,760
3821,336
3821,418
1970,536
6479,648
2165,187
3821,334
2165,523
853,742
5696,603
3616,625
6294,643
5515,835
8157,885
5108,533
1944,777
4784,815
5692,723
5528,783
3032,534
5528,630
3032,631
5752,649
5752,712
5528,782
3821,330
3821,331
3821,333
1442,494
3821,710
3821,419
3821,709
6925,742
4306,950
4647,535
3032,610
5752,625
5752,739
3821,337
1442,533
1442,536
853,936
4741,535
4741,626
853,420
853,421
5806,593
2214,192
1442,324
2165,649
2165,800
3631,535
6580,649
3631,565
4779,607
4779,625
4779,626
2693,660
3437,786
3437,808
3631,315
1442,634
3296,285
3296,422
3296,519
5548,564
3296,755
3296,800
1909,840
3296,842
1909,842
7294,745
3437,883
8537,941
3631,622
2165,637
3437,524
2403,206
3632,606
5806,550
5806,626
6923,842
5717,842
6513,812
1744,166
1744,168
1744,176
1744,177
856,603
7256,814
856,842
3147,422
3513,565
4308,694
6923,739
6292,750
1773,627
5752,697
3048,365
6495,626
3048,647
4382,375
3048,533
3048,616
6846,686
3435,821
3266,697
6274,604
5103,625
5103,840
1442,789
5571,524
1442,790
1921,225
3572,308
3572,515
3572,756
3457,626
3457,739
3437,760
5889,563
5889,693
3572,632
3572,439
5567,581
5567,693
5752,744
3616,755
1442,760
1738,166
1738,249
1738,250
1738,256
1738,264
1738,266
1738,270
1738,272
5567,522
6513,634
6577,744
1442,759
6577,829
6513,830
3038,274
1738,396
6176,649
3038,760
1738,182
1738,247
1738,248
1738,438
7768,811
5722,535
5752,607
6923,697
5747,634
5747,822
2140,840
2402,935
585,204
860,253
585,402
585,733
585,712
6293,649
4027,745
4650,539
5712,625
2410,207
4741,417
4741,536
4741,649
4741,772
7296,747
6923,747
265,649
440,1239
3136,928
5752,536
5752,761
1442,422
7282,739
1442,340
5483,758
5896,1761
5729,535
3291,847
3032,566
3570,365
2068,890
5743,930
5743,933
8538,941
4549,798
2801,247
4545,533
2769,285
2769,625
2769,713
2769,742
2940,480
8170,890
2160,187
1739,430
1739,567
2160,567
2160,821
856,58
1442,395
1442,560
2068,179
5103,780
6923,933
2779,244
2916,262
5539,519
2916,845
2405,861
2214,742
3147,280
3147,285
4999,782
8558,950
1442,405
4827,430
7873,836
4308,365
3616,611
3616,909
3616,947
5806,603
4677,726
4677,927
2879,616
4677,747
5364,649
322,890
5103,463
5103,528
5103,622
5103,648
4473,696
4473,745
5103,752
2940,769
4473,625
5530,533
5530,649
7277,737
5530,815
5530,625
4556,535
2177,766
5530,536
2405,581
6581,649
5712,837
6581,903
4475,535
4475,650
4475,798
4475,840
1442,186
1442,187
4102,349
6490,625
4540,564
5108,548
3428,1004
8545,946
2411,938
2378,204
8786,1069
4540,463
4783,422
4783,497
1979,534
4734,626
4734,744
4475,625
4475,649
4475,928
4919,645
3632,430
3632,494
3632,738
3632,931
4473,744
7801,819
858,396
858,706
6570,649
4540,565
6132,660
4475,1035
4386,1075
5550,739
4475,552
4475,1005
2980,266
2980,658
5742,536
4734,567
5742,625
4734,646
4734,713
5742,739
4734,842
3513,302
856,758
3513,799
7637,840
6474,625
6474,626
2769,626
5743,697
852,188
3046,275
3046,292
3046,534
2171,706
4734,758
6328,612
2402,206
2360,1761
4777,422
3143,280
5531,519
3143,535
5531,609
5531,625
5531,626
5711,646
5711,741
5531,747
7903,840
7277,1040
4734,749
3435,294
4777,648
8919,1040
8329,903
4540,949
4540,1035
5589,935
5743,1077
5743,1116
2411,207
4777,626
4777,742
4777,747
2171,988
6506,981
3325,625
5538,625
5742,649
5743,847
5742,1143
5099,463
3325,739
3325,763
4777,524
2819,560
6491,626
4777,748
7637,790
6486,903
7256,766
5416,941
4540,606
4746,738
3619,649
3619,739
4746,1210
2170,380
2170,417
2170,422
2170,535
2170,606
2144,625
6470,625
3136,1119
3502,864
6570,935
3155,280
3155,625
3155,683
3155,799
3155,821
3155,927
5106,519
5598,649
5598,689
9218,1109
2388,697
5692,789
5707,649
2214,834
4556,1035
4042,693
5538,744
2170,763
2214,2138
2821,251
4540,667
4540,395
6472,739
5484,1114
6289,608
6289,609
6289,645
6289,814
6289,821
6289,822
5571,739
2888,948
2997,964
1742,255
1742,256
1742,445
4414,625
2386,396
4687,560
4540,586
4540,683
4469,974
7278,1040
2819,637
6255,1075
4026,523
4475,822
5543,849
5543,928
290,242
290,422
5896,963
5543,1057
2802,247
2802,255
4640,626
5627,533
5627,625
5627,648
5627,816
5627,903
2405,275
3619,410
5700,533
5700,535
5700,536
4640,625
3619,837
2800,247
850,257
3635,315
3635,464
3635,625
3291,707
4438,739
3147,842
3635,903
5542,1114
290,176
290,365
1989,176
3400,337
2967,422
4721,713
1989,798
4721,800
7294,830
4721,928
2819,943
2318,1132
4757,501
1989,529
6299,611
5893,1036
7049,752
7049,816
7049,829
7049,903
1442,285
4721,625
4721,649
1909,713
3619,799
1442,1005
4999,519
1909,567
1909,822
5532,934
1442,1053
2821,650
6293,840
4554,969
4554,1091
4027,522
4027,534
4027,536
4027,643
4027,727
4027,883
4027,1761
2835,439
6489,625
4415,814
8786,1000
4440,382
5510,516
4440,603
5510,607
4440,625
4440,626
5510,707
3024,723
3024,735
3024,800
3024,837
4440,1076
6553,643
2154,738
6492,839
143,968
2844,1032
8922,1040
2844,1114
2844,1143
1742,166
5693,533
5510,625
6568,649
2234,799
1742,11192
2154,536
2154,611
6553,653
2154,1211
290,186
4027,963
290,1049
5510,535
5510,649
5510,815
5510,969
5510,974
5510,1116
5510,1211
850,242
1744,272
4475,386
4475,417
5747,625
5693,683
5747,729
4475,1062
3046,1203
7811,822
3635,840
6267,934
6267,988
6284,606
8529,935
4415,1052
4027,1112
8529,1734
5896,566
8157,963
1442,973
4999,1734
290,324
5723,535
5725,535
5725,536
6486,625
5725,649
6486,934
5725,935
6486,988
2890,280
4475,422
3291,518
5895,566
5742,698
1909,736
3152,739
7660,800
6570,903
2940,1043
8786,1210
5745,829
1909,422
5803,548
290,588
1909,625
3437,968
2835,1270
3026,566
1909,626
1909,733
1909,973
3419,1203
5753,536
5753,799
2819,942
2819,945
3630,315
4081,659
856,797
6486,935
2158,187
3049,275
3049,544
2512,567
2158,783
4734,1136
4549,448
2835,766
2835,2135
4048,4228
1773,168
5715,534
1773,747
1773,845
3288,970
5715,988
3291,1002
3143,1049
5542,1119
2234,195
1773,412
2234,837
2234,1203
1773,249
4793,603
2885,783
4475,563
2159,933
2512,747
340,3139
2769,242
2769,422
4784,1114
4441,382
4441,417
4441,536
4441,683
2360,868
5528,519
5528,608
6486,744
6486,1076
5528,1114
5528,1143
6486,1143
4541,1270
4734,741
4734,783
3514,798
5537,1032
290,192
2829,252
1909,622
3026,677
3026,868
4306,1210
3141,280
1003,664
5011,760
2829,783
6472,1211
5627,530
3571,544
3026,567
3571,936
5627,988
3571,1043
7458,1070
5627,1070
3043,590
3043,678
2958,785
6489,828
3043,921
7458,1047
5751,1076
5751,1083
5751,1116
5751,1157
2824,275
5751,536
5751,625
2824,660
4640,821
1788,845
5751,930
4469,1114
6488,1143
3268,1211
5751,1211
3635,370
3635,378
3636,534
3636,536
2285,608
6488,625
3635,783
2285,840
3867,840
3636,842
9218,1105
2530,222
6472,625
2890,625
7278,737
5215,993
3636,563
3636,595
3636,711
3636,868
8330,946
5551,1049
3636,727
8146,1112
1788,3139
3636,586
1796,170
3571,417
4757,566
3571,735
1909,748
3571,830
4042,1036
3571,422
3571,626
3571,783
3571,789
5859,556
6475,625
6562,646
1909,749
7778,1006
7778,1210
2171,772
6504,968
1773,990
1788,169
3435,966
4784,422
3325,518
3325,649
2115,790
7801,821
3325,830
1748,600
5745,536
4690,625
4640,741
6562,760
5745,821
7801,936
9090,1076
5745,1076
5728,1087
5745,1091
6488,1114
7663,1127
2835,253
2835,263
3570,308
3571,608
3571,630
1748,766
820,881
3571,934
3636,1096
9090,1136
5707,711
5896,1086
1944,175
2895,259
2895,260
3571,593
2835,814
1773,247
2895,422
820,1129
6255,1131
8146,1761
1909,772
5715,795
3502,1000
2285,1047
5715,1136
5715,1205
2154,186
4640,510
5551,519
5595,529
4522,533
2890,614
2154,649
3636,662
8714,982
6510,1000
2835,1006
5551,1032
2835,1052
3636,1095
3636,1097
2835,1231
4032,1761
1674,180
1674,272
4546,438
5537,519
2890,530
3049,534
5550,625
6510,632
1909,742
6557,760
4383,783
6435,833
6492,848
1909,1005
1743,1054
6557,1079
7813,1112
5527,1130
4396,377
3037,534
4396,689
6771,697
5747,812
2819,983
4031,1097
3049,1112
3046,1114
6289,1126
6510,1130
3046,1143
6510,1761
1743,533
6504,630
7663,800
4396,840
5723,927
2026,962
2026,1035
2909,1115
5508,1131
5707,534
1442,652
3619,797
7784,814
4501,837
8620,966
903,1047
2534,1126
5707,1210
2156,422
6475,649
8146,884
6475,988
7810,1032
8146,1037
2154,1061
5895,1112
3619,1114
6475,1114
6475,1143
9683,1210
1909,187
1909,529
5553,988
5553,1143
4026,1203
5422,1203
15198,3967
4547,395
5553,519
5888,563
6582,800
1182,965
4642,1004
5888,1035
6582,1112
5553,1114
6582,1143
2779,534
3036,660
2779,711
6582,799
2779,880
2157,883
2779,883
94,903
3291,949
2779,968
8754,993
5888,1004
6582,1079
2411,1112
2779,1129
2157,1761
2779,1761
1384,262
5811,553
6582,650
6510,660
6510,786
4785,797
7783,814
3616,840
3616,842
2888,962
7297,988
7783,1052
3325,1113
7783,1119
7783,1130
3026,272
4785,422
3867,544
3867,547
2389,637
1901,660
2888,667
4785,742
7297,747
4785,783
1901,786
5534,824
4785,840
5728,535
6292,729
6292,894
2154,940
3437,1000
7778,1126
9218,1259
1064,1761
820,1761
1786,3139
1743,374
3867,608
3867,742
3867,1061
3291,285
2120,406
5728,797
7256,822
7256,832
3291,840
3637,938
6289,1270
3483,1761
1442,341
4626,405
5541,519
5709,534
5709,567
5709,603
5541,611
5728,649
5538,842
8682,1006
4626,1112
2918,271
4734,510
368,621
850,641
6176,758
5859,966
856,999
4734,1049
5422,1114
4323,1141
1789,169
2171,187
2935,263
5706,534
5709,649
5706,713
5706,758
3732,790
2844,822
4757,964
2935,985
552,1035
6488,1076
5706,1113
2844,1116
2012,401
4611,439
4642,511
2171,535
5753,707
552,751
4642,800
5706,935
5709,949
5706,1032
4642,1081
2014,176
3576,422
6496,626
6496,742
6496,746
6496,747
5419,782
6496,782
4642,789
5706,792
6496,815
5557,984
6496,1077
6496,1091
6496,1116
5557,1257
3637,315
3637,553
2156,693
4642,735
5706,747
5706,795
7283,739
6293,1035
1748,347
840,535
7256,732
1909,815
5011,883
1003,1078
1235,193
1748,364
552,612
1909,698
1235,734
5539,842
4501,1035
1235,1308
5545,519
5545,649
5545,829
5545,840
6488,1113
5545,1142
820,177
4143,625
1442,653
2373,1075
94,946
2779,963
8918,1094
3755,439
4627,581
3619,1077
4469,1116
6472,1157
2402,1233
3755,326
3637,516
6562,786
2835,1096
5728,1116
6670,1116
6487,625
2786,649
6487,930
6487,933
6562,997
6487,1211
5743,1232
3571,1233
5743,1236
5743,1268
3137,280
5419,625
3571,526
5527,626
5527,712
3571,742
5689,842
283,1032
3571,1115
5527,1211
3571,1267
2918,262
2918,579
2918,671
3325,1236
5705,533
2154,1114
2835,1132
3147,1234
1235,1252
9216,1259
9216,1261
4554,744
4554,776
3137,1091
2981,266
4347,371
4554,519
2824,554
4554,625
4784,1053
4438,382
4438,464
4438,536
4919,791
5712,927
4438,1114
5364,1205
7277,1282
5743,547
2888,619
6488,903
7278,1249
1741,256
7646,796
4439,938
5803,1136
7277,1302
5527,632
3325,643
5527,681
5527,821
5527,950
3325,1114
7277,1304
3325,285
5527,608
5527,742
5527,749
6504,1003
5696,625
6746,667
1743,890
1741,166
1748,166
1741,170
5551,625
5551,648
5551,649
5696,744
1743,981
4540,1032
1741,1087
1741,261
5707,1036
9099,1077
9099,1114
9254,1116
9099,1116
1748,263
6557,771
6557,1257
7277,1261
283,667
5484,847
5484,1081
4640,406
5567,1043
8527,1236
8919,1261
2156,522
3137,744
5529,782
5567,793
2389,1003
5567,1115
5567,1234
9892,1260
8919,1282
9892,1282
9892,1302
5623,530
1182,890
5623,1070
5623,1114
8919,1304
2156,519
2156,544
5705,723
7336,988
7336,1076
7336,1232
2156,608
6557,643
5705,648
2156,746
2156,747
2156,783
4476,903
6487,973
655,1300
3619,581
1967,747
6489,821
5705,649
5534,668
7811,821
7811,830
7811,1036
1909,313
2207,516
2908,1052
6513,1119
6513,1268
4026,1052
5730,535
3637,752
2154,753
7290,814
5730,973
5730,1143
3571,308
4781,747
5730,999
3571,1113
5730,1114
3571,1114
820,962
5506,515
5541,573
5541,626
5541,840
6489,1049
3619,1232
1750,1256
6483,625
5733,625
2408,793
8918,1249
5705,535
5705,1116
6298,1236
2830,1116
2830,1235
4755,417
5538,519
5557,544
3867,799
5538,1127
4755,1143
3571,1234
4781,516
4755,604
4755,683
368,24
1909,411
2156,633
2165,821
6481,1114
6481,1116
6577,649
7294,1247
4420,380
5417,499
5417,752
4420,442
5595,1077
4781,1087
1747,166
1747,170
1747,250
5570,523
5762,538
5595,833
7784,1075
5595,1076
9892,1261
1747,178
1747,179
1747,247
1747,248
1747,251
1747,255
1747,261
6284,1106
8618,965
2073,1054
7784,1231
856,1342
5537,625
4738,625
8918,1250
5733,535
5733,536
2157,814
5733,840
2523,1034
7256,1253
7256,1319
2073,269
2073,274
2073,608
2073,821
8145,883
8145,885
8145,962
8145,963
8145,968
8918,1040
2950,1078
8145,1129
5527,1253
8145,1761
2779,884
5705,949
5529,1211
4438,824
1269,824
5106,1205
2154,366
5106,697
4027,1257
4027,439
2830,519
5111,553
4027,880
4027,884
4027,962
2154,1116
2895,302
5549,649
4027,759
3619,775
3020,272
5543,1104
1909,271
8921,1259
5215,625
5571,663
3325,342
5598,646
2164,903
5549,733
1750,166
1750,170
1750,178
2824,251
1750,256
5111,464
5549,519
5549,744
4121,761
5111,973
6562,1031
856,289
4282,377
2824,823
8918,1109
5295,1400
4282,608
2830,1114
3496,301
5111,518
5111,519
5111,606
3637,744
5111,930
5111,936
5111,974
4642,760
5542,519
3152,533
4439,607
3152,935
2824,768
5914,935
5914,1114
5705,1236
2051,178
858,402
858,422
858,840
7283,988
5106,567
4779,786
5106,797
6478,1035
8880,1274
5695,533
5695,534
5695,536
6478,625
6478,697
5695,711
440,24
440,246
2830,252
440,584
5695,648
5695,689
8918,1108
5827,625
5509,713
5509,983
9177,1094
9177,1108
5509,1112
5509,1114
7060,1143
4838,2223
1909,696
2051,179
4436,417
4436,510
4436,567
4436,603
4436,622
4436,748
4436,783
4436,1119
9177,1249
9177,1250
4746,736
4368,845
3847,943
5529,758
4027,1054
860,343
4469,385
5484,1264
2819,340
2824,476
6034,580
6034,619
6034,1247
2160,275
4395,775
4027,984
7278,1360
4919,442
4651,1052
4919,1262
1442,333
5529,519
4989,1131
9215,1249
5668,1274
4741,521
6565,946
6557,1380
2389,315
2156,381
2389,652
4282,696
2154,780
283,1127
7637,1205
2389,1226
9215,1319
6508,795
7637,1136
8923,1259
9215,1360
2318,1761
4395,519
4395,626
6581,840
4395,988
8923,1075
8923,1094
4395,1236
6399,1127
4395,377
4395,616
4395,696
4395,706
552,823
4395,955
552,2128
5914,1116
4395,687
7646,931
2853,255
4395,501
4395,530
4395,567
4395,625
6735,821
6735,822
4399,955
4755,1112
4399,377
4399,706
4399,732
8923,1040
4399,1247
8923,1249
8923,1250
1442,942
1442,943
7278,1304
4439,625
3268,753
2829,1086
2164,417
3619,613
3754,1216
5716,782
6508,822
3152,757
8923,1109
4677,411
4677,422
4677,534
2389,625
4677,733
4677,1112
4677,821
2169,1114
2169,1116
5746,536
6553,775
3049,828
3847,944
6578,1076
6553,1761
6578,649
6578,1114
4652,1237
5914,973
3847,981
6292,608
6876,689
6292,747
6876,755
6876,797
6292,927
7375,973
2829,1254
6489,758
6876,840
7282,955
1796,1254
3908,340
3908,463
4474,522
3908,840
8923,1261
3908,664
552,772
3908,799
3908,934
5100,463
2680,969
2063,375
7778,1233
5914,649
5336,1114
9215,1282
9215,1302
8923,1319
25,1461
4419,380
2318,554
4642,780
6293,748
1442,945
6293,997
5690,816
8924,1094
4687,439
4711,593
4541,785
2373,824
6269,824
3281,938
4711,973
9215,1259
334,24
334,621
655,1253
9215,1301
5102,463
5102,667
5102,824
5102,1204
5102,1761
8924,1281
1075,782
3726,840
3726,1097
3726,1461
4676,410
6106,1002
3616,313
4647,519
7379,799
8755,1241
6735,1035
6293,608
5705,800
4652,753
7367,758
6488,1205
4473,526
3847,890
7278,1282
1926,757
9218,1360
2531,517
2399,965
9653,1197
2680,535
4541,660
7891,847
8330,903
3152,1114
1433,1197
2531,1265
856,771
2399,206
2389,337
1433,535
1433,553
1433,625
2389,710
2399,713
2399,758
2399,776
5888,786
1433,815
856,524
9217,1105
2234,1119
2779,649
6735,750
2779,842
633,973
3847,1031
6557,1241
3391,625
6735,800
4554,840
2402,1494
3149,280
2159,586
3847,945
1263,1191
2063,272
2389,709
3726,1445
2063,179
3297,649
2523,1114
1263,1225
4554,396
5529,536
7060,713
8729,988
8880,1035
8729,1076
7060,1114
7060,1544
856,382
7060,758
7061,1116
5507,660
4418,1035
4031,1086
3847,333
3034,417
3576,815
5552,973
3847,336
5552,519
7061,861
3435,997
1269,1052
7061,2135
7060,799
4966,1032
8330,1091
5552,1268
7277,1512
2207,606
4554,633
8330,1544
8919,1512
2402,439
2407,786
2407,207
7061,1143
9217,1259
9217,1260
9217,1261
9217,1473
9890,1481
2159,625
2159,935
2159,1114
3290,1197
9890,1259
9890,1282
9890,1485
3048,275
7152,742
7152,795
94,822
3048,1043
2940,1234
9217,1301
9890,1405
9217,1472
6290,608
2155,748
7282,758
6497,1197
2171,541
5549,969
7152,821
2389,336
1786,343
3400,1206
4432,382
4432,533
4432,536
4432,625
4432,649
2940,1115
9300,1119
4432,1211
3751,325
858,474
3751,959
4689,414
3751,550
6497,1076
4027,342
7925,1232
7925,1236
5533,1264
7925,1267
5105,1079
8920,1104
8920,1105
9218,1481
1752,166
1752,272
5598,529
8919,1302
4642,2128
2558,744
5419,758
2558,999
4642,663
3027,757
4027,997
9879,1254
2171,762
1785,990
973,620
2360,1000
856,1091
973,71
4439,382
4432,938
4439,1264
973,166
973,246
973,264
973,272
973,445
467,25
3297,564
2829,632
1269,4065
858,294
4966,564
4966,630
4966,799
6172,973
4545,397
6172,593
6172,625
6172,744
3325,425
4324,604
4324,840
6509,632
6290,750
9217,1451
6290,751
6290,821
9891,1259
9891,1260
9891,1261
9891,1300
9891,1301
9891,1302
9891,1304
9891,1404
1909,821
8921,1040
4473,1126
4646,801
6850,1114
9881,1254
8921,1281
8921,1282
2555,226
3297,285
4738,533
4282,741
4738,973
5529,1082
5422,1112
3144,280
6293,780
5780,1357
5780,1430
2171,840
4432,1034
9825,1234
7278,1405
1070,1495
6915,695
6492,814
10594,1461
3269,463
5753,903
5753,1463
3142,280
3142,772
4432,949
3142,1076
4432,607
5871,723
4473,747
4432,755
6106,1492
856,744
3144,1091
3144,1116
