836,1177
1961,561
959,845
598,2952
2526,736
297,367
966,634
420,1082
115,1164
5253,720
5253,1064
5250,1076
577,58
760,1190
294,226
2045,286
115,171
115,203
539,621
539,954
115,5144
1961,830
619,1055
5250,1104
5250,1378
871,97
115,756
104,377
115,158
115,218
115,219
115,236
115,239
115,538
289,30
619,101
96,226
3993,636
96,995
115,91
1193,756
115,632
721,1015
721,79
2591,1076
185,69
2635,633
259,1009
749,1035
6096,1122
738,421
4216,550
6562,1110
6562,927
7193,1098
6096,1220
1321,1264
1545,941
1085,671
247,1316
3095,1190
3930,514
1415,540
1415,1380
1672,220
1689,302
1672,671
1689,1015
1672,1149
1672,1150
191,1205
1689,954
115,403
6856,1015
6874,1118
3930,1167
634,608
634,949
7375,1140
749,83
8071,1275
539,361
115,260
115,569
291,30
258,540
291,626
291,629
294,1149
258,1265
258,180
258,183
4815,1110
3132,621
4004,1056
7013,1058
4004,1313
291,1015
4961,1100
115,147
1810,248
115,815
4961,1264
600,1396
877,320
877,984
687,1114
191,1373
7090,1397
175,171
7013,1056
7674,1212
806,88
806,89
730,92
806,93
1277,343
1277,365
1277,562
1277,609
1277,722
806,1016
730,1205
1277,1309
800,88
297,633
800,1056
800,1149
4085,538
730,84
808,220
808,671
1689,674
808,1014
1689,1017
721,1377
808,5144
3119,422
7013,1386
800,1124
262,1127
4899,1325
7609,1286
5328,735
115,193
115,303
5300,727
115,1459
539,74
476,48
1620,379
3117,1194
3374,1409
262,108
877,302
6650,1150
6941,1055
115,948
2494,1128
811,674
800,1397
2590,1530
7013,1354
104,1381
698,77
4085,1122
5300,1409
660,1309
208,76
660,1308
1014,128
968,200
3652,477
3930,954
1014,1268
115,148
115,747
1014,1398
693,128
476,978
476,979
6649,1354
698,621
251,26
115,88
115,621
5300,1127
800,1431
800,894
800,1026
2045,1248
4824,1301
189,340
544,55
115,234
4003,525
124,1149
115,1325
2590,376
124,608
544,56
113,1166
3930,1190
975,954
743,1471
259,27
891,101
975,114
4504,576
975,1066
1014,123
1014,975
4845,1104
956,1145
115,570
247,574
115,174
748,353
291,582
5250,717
115,989
5250,1075
291,1124
1407,1208
5300,1066
115,311
115,368
115,369
124,910
115,935
115,936
4085,1208
4093,541
1014,159
7014,1056
232,1306
750,219
1696,477
1014,171
4527,1318
476,53
720,621
476,1046
7081,1075
7081,1076
536,53
544,58
544,595
4899,1055
953,343
953,363
953,574
115,1051
953,565
953,1076
953,1145
953,1162
4845,833
96,1337
2622,363
297,995
1290,166
1290,1013
96,224
3972,520
295,1015
1564,903
1564,1248
1564,1398
823,833
1618,211
2526,633
877,621
968,1007
877,1113
877,97
592,1376
719,79
115,195
719,1400
1564,204
1564,1397
115,976
4523,1040
7012,1056
696,1509
1618,1258
2691,1275
558,1084
4845,1174
1407,242
1100,302
115,574
560,949
115,1104
1564,273
1329,1400
653,302
225,60
115,194
817,198
225,48
225,1180
6089,1266
1377,288
7022,1060
154,12
4093,833
4093,1110
6941,1076
6941,1205
220,21
220,310
1279,609
115,939
220,1052
1935,270
8247,1312
1279,164
1961,1178
1279,1308
225,21
4093,1381
1569,205
376,982
1279,1058
8887,1497
1961,828
376,39
968,244
1309,576
7604,1190
218,833
877,1258
660,1306
877,2952
218,147
218,151
218,152
4342,556
953,112
297,306
7597,1499
6,361
953,117
476,974
476,1021
476,1373
295,355
295,356
2590,361
295,165
295,937
974,114
1309,833
104,251
5300,1076
295,128
754,311
4845,1049
236,48
376,894
115,166
2045,1560
820,91
295,198
208,88
2068,1248
2045,1186
8597,1398
193,1712
5253,791
5253,944
96,540
376,1162
6989,1051
4845,623
4845,1024
7281,1127
711,1382
886,894
1279,1122
2590,1617
420,541
7281,1122
915,104
236,226
236,634
236,1034
236,60
984,166
236,1069
236,1215
4899,954
6,183
2590,948
2372,1004
96,902
8413,1352
957,1398
1815,1017
2590,1040
891,1085
4523,574
7444,1208
966,113
7193,1119
236,23
236,1021
236,1617
1297,168
1297,169
1297,361
4778,1530
6,1
908,621
115,1125
959,574
4778,1526
225,1051
839,1396
4088,539
4088,1163
4778,1354
7020,1060
7090,1082
1290,181
3524,468
696,1268
115,101
104,612
919,253
1545,670
96,1015
7275,1117
722,79
1696,226
961,361
1696,481
1696,582
1696,998
957,323
957,1248
236,833
1696,421
1696,1113
1618,1623
5457,1501
129,365
143,1075
143,1076
4976,1248
2214,1526
726,80
891,1026
3030,1498
716,1617
749,1060
208,1167
209,1026
1696,945
722,1040
143,1397
143,21
143,31
143,119
143,129
143,1043
478,48
203,1113
7597,1634
1407,181
1407,1378
3652,1209
37,265
129,1380
104,1452
143,198
957,244
957,246
957,1216
143,12
910,324
261,574
4899,690
129,1040
1300,1122
863,1625
111,95
891,621
2512,1471
113,87
799,251
691,911
834,1151
111,301
143,899
439,3484
897,120
1556,1024
720,79
722,88
722,255
2380,1617
208,54
680,911
716,79
2691,782
2304,1059
817,538
143,901
143,1061
111,994
5300,1119
1027,1156
2045,1397
129,833
811,973
4825,1306
811,99
811,621
919,538
647,1380
722,213
104,293
104,151
104,335
647,1686
115,338
647,902
6961,1734
956,113
1278,164
364,798
143,1056
104,592
6961,1499
647,67
143,238
1300,1173
6961,1398
7587,2952
225,25
2563,1040
398,82
6961,1044
647,1082
398,1162
426,1248
541,54
541,79
541,253
541,320
541,621
541,908
129,1082
129,1051
5111,1268
5111,1564
812,89
115,300
1981,720
7021,1060
1300,974
3229,1077
104,1152
1815,253
6697,964
129,1011
220,226
1300,926
1300,993
129,1023
1804,1378
6089,833
129,1116
104,490
959,1122
1393,179
115,1560
1817,253
115,938
104,1518
4502,1311
104,395
584,1264
434,43
434,540
5457,3821
1314,538
4778,616
1556,1119
4778,618
129,77
584,1397
208,477
4810,778
5901,1274
91,1529
717,79
736,82
3078,419
115,829
664,833
664,1015
115,1640
664,1666
908,1617
4343,556
104,562
4343,576
4343,985
4343,1015
477,1055
956,1121
4343,1152
4343,1545
956,357
104,86
91,8
91,1084
91,1166
908,1148
8046,1269
691,833
584,1101
129,1381
908,201
129,1382
584,94
584,899
129,1309
121,181
218,1380
104,172
210,1065
691,1268
210,1666
110,117
110,1076
600,1122
129,1383
104,1012
104,1126
96,1264
1696,946
110,1003
748,83
2563,1104
7287,1127
664,353
398,41
398,1684
398,1944
439,1066
439,1630
104,1973
1747,237
1747,365
1747,574
83,984
1747,1015
1747,1685
1300,3821
1300,833
434,1024
104,480
104,586
664,1031
1068,130
104,1417
759,205
759,265
2,343
104,487
2,1055
104,1414
7012,1060
1300,1373
584,1173
886,2952
104,127
966,792
868,1145
9941,1720
104,159
6933,1031
6933,1065
561,1114
6933,1617
6933,1376
439,1439
6933,1666
483,48
7531,1166
7531,1258
209,21
209,136
209,171
2087,954
209,1104
209,1268
691,736
1193,1945
104,865
1393,204
8521,1452
6482,1938
1545,224
1545,621
1545,1009
1545,1400
1309,782
209,93
1952,1118
209,365
722,561
6856,1627
537,53
716,98
439,157
716,338
439,977
439,1127
749,1526
720,1015
251,93
439,98
7279,1120
439,1132
439,1885
268,113
439,138
439,168
439,304
814,845
1309,1617
104,72
209,1180
658,69
209,164
2160,1015
439,1119
104,1160
5173,1373
1303,833
1303,1867
439,163
1696,304
143,608
588,837
588,1113
439,136
439,1929
759,1268
588,1720
208,1077
439,1124
7597,1189
899,633
439,826
899,910
899,978
899,1049
699,77
1696,253
1696,900
6089,1664
1311,1076
1311,1121
124,831
1311,833
1311,1377
5457,1706
6089,1025
6089,1380
1528,1545
129,11
129,12
1415,183
209,1075
129,1152
890,1303
439,487
439,722
698,1134
698,1135
7416,2025
210,894
997,192
997,4958
439,73
115,808
7009,1398
183,1993
232,217
948,1270
999,118
814,121
104,163
997,361
439,1113
743,83
1067,950
1067,1152
5136,1162
1067,1409
1067,1471
743,1617
5136,2952
3040,1622
948,2016
254,512
961,1497
5457,1995
104,830
7279,1119
7279,1128
439,774
476,894
210,21
210,27
210,50
561,118
124,199
1415,933
101,1264
124,1264
115,1400
210,1627
961,113
716,365
476,1109
209,198
2377,320
1068,355
1068,991
4753,1308
10213,1793
2377,3821
101,8
743,949
743,992
210,1322
995,324
3964,519
209,622
1004,1145
1004,1140
1930,1353
961,1471
961,727
104,1498
718,161
101,204
707,988
707,1084
902,1380
104,1484
2068,289
220,513
718,1497
919,113
115,1147
111,9
660,69
664,252
12281,2511
111,32
439,240
3536,736
235,1015
439,1279
104,3821
1990,1475
439,556
439,953
961,954
718,79
3117,1188
6479,2952
104,481
262,1049
1556,204
897,835
1576,720
718,1152
1576,906
814,127
956,1128
376,1373
3523,468
5090,672
6075,828
957,273
154,907
209,1146
844,1015
262,1215
129,300
618,1125
309,183
968,1044
834,1065
104,1108
7523,1163
834,1164
7523,1178
7009,1055
1576,1143
7009,1276
309,940
4523,1055
309,1141
584,1174
2203,2121
5008,985
4523,1377
5457,988
536,1548
1576,205
104,734
104,740
104,741
737,894
897,1047
3268,1630
309,34
7373,1600
948,112
129,828
104,512
6426,954
1475,1178
3664,5144
2293,311
754,1248
104,1400
1310,171
5763,1029
4672,1373
1619,558
1619,711
968,113
222,621
5136,680
104,1938
1004,198
919,343
4778,803
1619,1338
4778,1574
983,115
129,301
104,351
983,718
1563,1584
3964,1664
3896,507
6075,1306
2587,1867
814,90
1064,129
6075,992
6075,1121
737,1017
600,1126
154,1684
6080,1651
1619,311
2587,1052
1619,1162
1619,1264
4845,1322
1817,3237
2778,1526
104,826
208,943
1898,266
857,1996
104,903
983,954
648,67
6235,866
4085,1009
1311,192
1239,895
6884,1325
6089,1382
7582,1188
486,911
486,1052
486,1152
486,1206
486,5144
124,302
5457,1957
669,1023
1004,1050
600,58
2389,324
2389,1305
7279,1124
143,1575
1817,808
1898,1052
916,1143
1930,269
104,1893
5457,750
4672,1381
6650,1528
6650,1933
4672,3821
1619,367
325,1307
3993,1452
231,23
1619,335
669,1012
761,949
297,276
439,830
6838,1013
297,1400
297,5144
1475,192
1935,1617
129,199
6235,1208
2691,1353
667,338
7080,1074
1279,1325
584,491
584,650
584,895
104,1373
734,81
6153,1647
814,1009
6479,1734
4798,1121
104,1885
828,841
209,252
828,93
6650,2211
2384,979
88,293
828,845
1379,361
968,1015
1338,1066
2384,322
439,512
2384,978
2384,1041
2384,1945
4418,1076
222,121
3107,2008
1109,2008
203,1725
620,1230
1881,731
4342,1719
230,1151
584,2025
1995,5144
104,888
104,1011
1926,269
2965,2157
88,295
476,1147
1576,1304
853,171
7228,1922
592,226
592,980
88,477
658,1322
658,3821
799,87
208,224
7511,1159
2203,2217
620,61
5136,932
103,1398
714,79
104,198
714,539
714,1196
584,561
222,1215
910,1475
486,881
208,1526
658,1995
6391,893
4004,1211
10786,1935
2214,2362
723,79
2224,310
2224,311
723,355
723,1015
723,1019
723,1145
723,1174
723,1311
723,1378
723,1409
723,1471
241,25
241,26
325,249
1995,279
739,82
5589,2097
1606,1208
799,1685
104,130
1338,356
2697,375
230,668
584,58
584,112
7206,1208
3896,1355
297,32
957,113
1606,208
795,115
795,367
799,1354
4626,1685
508,361
1891,1325
1838,1510
1891,2028
10184,1776
1687,224
2131,1338
124,92
261,672
907,103
7039,1264
848,949
7538,1174
965,113
3896,1125
498,1147
965,1248
7039,1602
4810,1575
9909,1719
1772,2219
5368,743
3154,1389
5819,783
113,1169
209,192
7587,1188
7587,1196
85,1110
7675,1212
85,2025
1311,171
633,2025
241,1731
828,2024
446,43
2060,1400
1004,124
262,264
262,618
1300,266
881,99
9689,1676
85,8
88,8
479,48
714,266
799,526
714,1060
923,1398
2195,1676
3926,512
2561,1015
2561,1016
9273,1573
795,479
795,1289
795,1602
1816,253
124,1400
671,1316
124,274
124,1169
104,125
235,142
1738,1012
5621,1866
7608,2173
209,661
122,997
122,1252
122,1253
8799,1475
122,673
1415,1147
122,1484
190,1684
498,50
2584,2150
882,99
957,572
3220,1017
513,1149
795,86
964,113
498,183
498,343
498,344
2634,367
1881,1065
722,146
2584,361
2584,904
122,55
4585,587
4585,1738
2060,288
850,561
1528,198
122,1006
1805,338
3956,1269
1929,1269
3037,419
630,1163
104,8
104,39
283,130
1239,158
124,635
1723,1322
104,1497
122,2028
124,84
1304,198
1304,296
1304,361
1334,609
124,670
1304,692
1304,942
1304,1124
5146,1395
1304,1936
1304,1995
1334,1125
2428,1576
6840,2362
871,226
871,1169
2058,1676
2428,2275
2428,2277
191,1060
143,1084
313,1178
536,226
5270,1617
5366,1672
1929,2332
536,2336
1002,171
208,21
748,989
183,1086
183,1525
951,1727
122,436
650,1640
124,993
124,1139
3220,479
4013,1526
3220,1190
1880,2217
124,19
899,104
1927,1263
2020,284
5861,787
88,304
88,474
7434,2444
88,490
1317,171
3889,775
1317,1268
2613,361
1321,538
101,1699
290,2216
15690,5122
98,8
1474,715
4753,2336
2158,302
2158,353
2158,569
4517,574
124,1456
4086,3821
4101,543
7638,1196
104,2045
1977,289
129,1024
199,2417
129,337
3373,1720
1025,1995
1332,954
665,1165
9535,1627
4775,1667
209,2150
3579,1709
5136,1027
6961,1055
6961,5144
1326,203
1326,1268
2019,1377
8159,2325
1584,371
3068,419
2158,1276
618,727
101,954
98,1213
2606,361
5124,1106
1406,540
6648,1389
1529,1634
1317,1400
3388,1719
1317,2208
382,1681
240,25
240,338
2156,302
3094,421
1810,1069
536,1684
1332,172
669,199
669,1316
104,239
8238,1305
8238,1395
3094,1719
1287,2160
104,237
7660,1390
1389,1957
237,1485
237,1486
240,204
6961,1119
1810,1506
599,80
965,1025
599,1264
1300,169
1300,715
1300,903
1300,1325
540,54
5350,739
868,204
6401,894
868,1055
868,1059
3079,1303
8438,1586
3079,1602
3388,451
5059,666
7039,1178
1300,1600
221,503
2085,1994
2560,356
2428,328
1235,1303
1235,1933
2428,2276
2428,2310
2428,2362
3094,451
735,1684
920,106
7090,1164
920,1731
699,365
4530,1177
4530,1208
190,1680
190,1933
1326,2375
3094,752
3388,785
4530,1207
645,1583
645,1945
1338,172
795,2135
689,2339
7660,1203
7902,1262
735,310
12274,2505
809,89
4996,894
645,1934
584,2611
219,21
479,353
479,833
104,996
1300,2211
85,2375
645,67
1412,2207
219,372
124,1539
2587,361
103,1122
103,1167
735,82
1410,182
6479,1400
230,1174
699,2952
7670,2375
5004,2375
3075,419
241,1051
2428,2485
2428,1935
124,477
8931,1509
8931,1844
761,94
479,1680
479,2130
479,2214
996,970
5835,1269
122,774
7638,1785
241,1885
1716,2505
6479,1036
154,1040
920,1047
154,1051
98,1307
3223,2397
104,2516
3223,2571
908,103
1401,400
6762,993
864,1634
1401,2397
104,1682
1929,269
603,1174
11103,2043
3094,1724
285,341
3216,437
3216,440
6651,1055
9302,1583
9302,1680
9302,1683
6651,1994
3216,2130
3216,2518
2442,329
7638,1211
3388,1953
645,2211
3223,2516
6651,1995
7599,1189
85,1319
5169,1104
5169,1141
85,1622
477,1945
13068,2878
439,43
3214,437
7902,1397
2068,2516
2068,400
2428,1498
2428,587
645,670
7672,1211
984,1872
8263,2443
85,2518
1195,238
1290,2059
12292,2515
12292,2518
4240,552
4523,683
4240,1473
2697,2401
1332,1799
104,2397
104,165
1934,270
7609,1191
6457,1269
6762,2289
3214,2518
584,98
8933,1509
175,1932
2105,6269
1529,198
584,668
5173,695
129,192
671,829
103,8
1578,205
681,310
1529,621
681,1162
1004,119
7282,1124
124,2372
458,688
458,1815
2150,1400
6762,2286
250,230
992,2508
485,48
5004,1398
289,1972
5004,2515
1100,954
3154,1009
175,1055
3154,1626
1075,2149
1100,3821
5770,780
653,991
5004,1065
2203,1273
5004,1994
5668,2056
1068,2689
958,113
6735,1162
992,2150
502,837
1716,977
902,1377
5004,2277
10965,2434
2619,362
1716,1416
191,2219
1660,2434
681,1867
920,2721
2898,2748
222,902
678,73
641,205
641,210
641,518
641,898
641,1315
641,1545
5931,1569
1996,1626
124,2022
382,40
735,81
214,367
6713,1461
223,2151
195,19
5093,672
923,1208
8243,1308
1317,2128
857,1024
945,911
208,1052
7519,2130
910,104
4201,1720
195,2508
1158,304
1195,612
1141,1027
992,1994
630,1125
630,1128
2497,1957
630,2203
2497,2208
1880,2308
3220,2397
641,378
1067,830
2389,955
2389,985
6952,1040
159,2201
1977,980
6856,1031
1067,1408
275,28
2,301
2519,574
1529,734
6479,911
1529,1044
3216,1064
716,1066
2,1135
5308,1853
6650,2286
6650,2287
7664,2337
844,93
868,95
3639,477
458,1044
7280,1119
2709,1122
844,1264
7476,1682
868,1945
2389,2008
600,2016
1935,773
6856,1738
5301,1994
2587,2022
7297,2189
6457,5357
653,68
653,69
653,171
3220,437
3220,440
198,1207
653,1308
3220,2515
836,259
2497,717
2552,902
671,1630
1476,193
4086,538
2519,1381
198,1996
6739,2022
6739,2023
198,19
817,90
817,113
817,224
193,955
967,1574
104,1621
104,1991
812,1994
6762,2285
1100,516
300,792
857,1381
7519,1162
7519,1275
584,95
6648,1015
254,1082
909,1175
104,2016
1476,216
2389,1167
3388,1723
3388,1724
104,2015
795,515
874,97
